unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2023_12_AFG_FOOD,2023_12,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,71.54
2023_12_AFG_ALCO,2023_12,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,53.04
2023_12_AFG_CLTH,2023_12,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,29.82
2023_12_AFG_HOUS,2023_12,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,38.9
2023_12_AFG_FURN,2023_12,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2023_12_AFG_HEAL,2023_12,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2023_12_AFG_TRNS,2023_12,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2023_12_AFG_COMM,2023_12,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2023_12_AFG_CLTR,2023_12,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2023_12_AFG_EDUC,2023_12,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2023_12_AFG_RHTL,2023_12,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,38.92
2023_12_AFG_MISC,2023_12,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,64.99
2023_12_AFG_MEDI,2023_12,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,43.38
2023_12_AFG_PNSN,2023_12,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2023_12_AFG_OUTA,2023_12,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2023_12_AFG_TOTL,2023_12,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,84.82068914125188
2023_12_ALB_FOOD,2023_12,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,660.7,84.25
2023_12_ALB_ALCO,2023_12,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,89.03,109.78
2023_12_ALB_CLTH,2023_12,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,225.82,113.55
2023_12_ALB_HOUS,2023_12,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2004.56,61.39
2023_12_ALB_FURN,2023_12,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",104.94,74.43
2023_12_ALB_HEAL,2023_12,ALB,Albania,Albania,Tirana,HEAL,Health ,119.48,54.13
2023_12_ALB_TRNS,2023_12,ALB,Albania,Albania,Tirana,TRNS,Transport ,359.27,101.99
2023_12_ALB_COMM,2023_12,ALB,Albania,Albania,Tirana,COMM,Communication ,136.57,49.12
2023_12_ALB_CLTR,2023_12,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,215.69,120.86
2023_12_ALB_EDUC,2023_12,ALB,Albania,Albania,Tirana,EDUC,Education ,261.4,41.52
2023_12_ALB_RHTL,2023_12,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,467.51,39.54
2023_12_ALB_MISC,2023_12,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,163.19,74.92
2023_12_ALB_MEDI,2023_12,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,351.65,27.43
2023_12_ALB_PNSN,2023_12,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1262.21,100.0
2023_12_ALB_OUTA,2023_12,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2752.3,100.0
2023_12_ALB_TOTL,2023_12,ALB,Albania,Albania,Tirana,TOTL,Total,9174.32,80.07412309416871
2023_12_DZA_FOOD,2023_12,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,742.81,80.05
2023_12_DZA_ALCO,2023_12,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,94.23,89.89
2023_12_DZA_CLTH,2023_12,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,115.01,40.17
2023_12_DZA_HOUS,2023_12,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1842.09,53.38
2023_12_DZA_FURN,2023_12,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",88.8,53.99
